"AAC_A","AAC_C","AAC_D","AAC_E","AAC_F","AAC_G","AAC_H","AAC_I","AAC_K","AAC_L","AAC_M","AAC_N","AAC_P","AAC_Q","AAC_R","AAC_S","AAC_T","AAC_V","AAC_W","AAC_Y","class"
-1.3881104907894855,-0.3277237642217533,-1.545415832828054,0.8226592269532265,1.8962181129689086,-0.28018833826178163,2.010218413174191,2.2999086421446577,1.5209998460188485,-0.16995577275278687,1.3493896335937836,0.8412000264109524,-0.49179352877348087,0.6392930916098896,-1.8263238001342619,-0.6079833492448066,-1.3904881817713493,-0.13259119345097545,-1.3276814895199707,-0.8897717004977463,"nonDRNA"
-1.0392084827804757,-0.09688903545252368,0.22545763931193322,0.6895796971242653,-0.3575361360836231,-0.09963847847894353,-0.9270231090240749,1.2758609729435086,1.213355118847873,0.49183658176193823,-0.8235665913795297,0.5342049061373618,-0.7458126754729875,-1.1900649274867678,-0.07903759522647137,-0.4591448482582469,-0.5235239104719444,0.3990155752018484,-0.8065089204705191,0.9950029721719044,"nonDRNA"
0.5566389625476902,4.5135667634788454,-1.1424286003859416,0.6396748734384052,-0.8679451866043435,-0.5181858807027958,0.194615823903285,-1.5823698548712544,0.023344745615089316,-0.548122832475487,-0.7865801024438137,-0.8012238670527576,2.385461805957469,-1.2658026798697506,0.1977602194123864,-1.3232350345413284,-0.737589162644637,1.0756060080327154,-0.7960854690895302,0.6043405854731039,"nonDRNA"
-0.6417635867006474,0.757823338638948,-0.6259238376784453,0.9723736980108074,-1.371725548157262,-0.45253138623630945,-0.4186543840282211,1.9949700028714268,2.207284237400255,-0.38267474384680605,0.2860280766919496,2.498973675888342,-1.0535666416666205,-1.1143271751037853,-1.463026668420761,-0.7361498362054549,-1.4868175452490608,0.5343336617680214,-0.38957086523095796,-0.35518106606780886,"nonDRNA"
0.1652619274767144,-0.059456376733189265,1.3663088184790402,-0.9988668375806782,0.14624422546929558,0.31890892374490876,-0.8866763848180548,-0.29434545316492006,0.6251113548066672,-1.8283758992450447,0.12883549871515634,1.9003331913548405,0.18233420669828684,-0.7938982227142433,-1.3376026586625285,-0.760956253036548,1.1247785312577887,-0.060099361361954255,1.4866503833470675,1.200614754644957,"nonDRNA"
-0.9815638031963784,0.4209294101649373,0.38438218168347066,-0.11721495246381118,1.094146747864919,-1.6671395338663124,-0.039395176491631836,0.6386757565516824,0.21266457772030478,0.216089767380803,-0.8050733469116718,0.6007205155299731,0.11394443643303478,0.546077396369296,-0.13526215132498934,1.7444918469038704,-0.15426135047404937,-0.9783292344895591,-0.8794730801374424,-0.12900810534745102,"DNA"
0.41404422883965997,-0.7644381159473227,-0.6940343558376756,0.4400555786949635,-0.34427875814801995,1.3981046765377836,0.42055747945699756,0.18354345912894948,0.5574971290548049,-0.024203885151329846,0.4154807879669552,-0.39701362535919654,-0.4820235615927306,-0.362775632226496,-0.45963459035490095,-0.996617212931934,-0.7268859000360022,0.35068768714250087,-0.5250757331838154,0.7962449157812866,"nonDRNA"
0.6567586691937539,-0.9266463037311057,-0.02428092727191137,-0.6079457187081049,-0.37742220298702794,1.4473455473876482,-0.047464521332836046,-1.1727507871907945,0.9969895964419121,-1.729894894108925,-0.6016476577652339,0.9998141718856411,0.3435386651806656,0.0625209773087142,0.011786687701903859,0.706756742803136,-0.2398874513431265,0.3893499975899786,0.12117825243750437,-1.6094129391534309,"DNA"
0.1652619274767144,-0.1280829177186358,-0.21158485220979417,-0.5206122772578492,-0.21170497879198888,0.4379076949654162,-0.12008862490367218,-0.722169812742289,-0.2876806928434792,-0.39055322425769545,0.24904158775623358,1.3221590481729113,0.08463453489078421,0.021739110640954407,-0.10931235620259658,-0.2730967220250475,0.3380887295231435,-0.38389621135958335,1.4449565778231113,0.49468096815414253,"nonDRNA"
2.6985938986725673,-0.9266463037311057,-0.5010545543865232,-0.8117237487587016,-1.5241853944166983,0.5117690012402136,1.3081854119894407,-0.36716662075255735,-0.19302077679087157,-0.7844772448021747,-1.4800767699884883,-0.0951350904234991,-1.6055697873790098,-0.7880722417617062,3.2079364536099657,-0.9676763932956586,-0.823215263513714,1.9406752042950377,-1.3276814895199707,-1.1296521133829744,"RNA"
-0.6781707527537613,-0.9266463037311057,0.6057413657009689,0.19469019557281628,-0.039359065629148066,-1.2814193788757033,0.049367616761612367,0.5203413592217719,1.9672537359811424,0.9251530043608653,-0.00986383479377846,0.5700210035026142,-1.2098861165586245,-1.056067365578414,-0.8013068927997411,-0.6286553632707176,-0.1275031939524629,0.29752701027721834,-0.8273558232324972,2.0367693367020387,"nonDRNA"
0.6506908081849017,-0.3589176464878654,1.1052184988686575,-0.890739719594647,-0.36416482505142483,0.6759052374064304,-0.41058503918701705,0.23360801184545027,0.7028677144213096,-1.198097466373878,0.027122654141937545,0.6723527102604778,-1.0437966744858702,-1.2832806227273619,-0.6715579171877766,-0.7237466277899082,1.435173146908193,1.5782160438499304,-0.3791474138499689,-0.5470853963759916,"nonDRNA"
1.3666984072294779,-0.47121562264586897,0.6454725012938534,-0.7285490426156008,-0.02610168769354493,0.3968736359238622,1.3646708258778688,-0.4445391113144219,-0.6392746667531654,0.4406264590911556,0.31376794339373637,-0.7142419163085737,-0.05702998923009449,-0.5725109465178325,0.35778395600047613,-0.5625049183878021,-0.10609666873519363,0.046221992368610416,0.3817645369622301,-1.081676030805929,"nonDRNA"
-0.5871528376209761,0.1089905875038161,0.5035755884621237,-0.2669294235213921,0.23241718205071582,0.6102507429399436,0.9289262044528516,-0.2488322234226465,-0.11864512846382237,-0.666300038638831,0.01787603190800875,0.283492224580596,0.8711168929411794,-0.8463320512870776,-0.0876875269339355,0.21062840618127093,0.05445227039432571,-0.760853738222495,0.08990789829453748,0.8921970809353778,"nonDRNA"
-0.3960152158421274,-0.3713951993943102,0.690879513400007,0.31113478417315726,-0.4039369588582342,-0.8505617589393848,1.7197219988908463,-0.3535126518298753,-0.5513761732757438,1.9178415361329528,-1.6650092146670683,-0.5914438681991373,0.23606902619241296,1.8103152630698525,0.8378551657647454,-0.7568218502313658,-0.7108310061230502,-0.659365173297865,-0.7126978580416179,0.43985115949466175,"nonDRNA"
-0.8693083745326102,3.696287048106708,4.17586769254729,1.845708112513364,-0.11227464427496518,0.7579733554895385,-1.8711364554449461,0.8571392593145944,1.0747459560565544,-2.1198796744479593,-0.4999348131920149,-1.1645014260431732,2.150982593619463,-2.163003746560468,-2.2415205220925487,-1.0669020606200315,-1.9417062061160326,-1.596926201649209,2.5289955214459705,0.33019154217570046,"nonDRNA"
-0.6083903511519594,-0.35267887003464293,0.2595128983915481,0.5814525791382346,-0.98063289905697,-1.0105945892014458,-0.684942763787954,-0.012163428762825553,0.8583804336505935,-0.4693380283665914,0.6743862105169672,0.8002673437078073,1.4817398417380703,0.07999892016632572,-0.654258053772848,0.28504765667455056,0.9000100164764614,-0.456388043448605,-0.5667695387077715,-0.4442795051394653,"nonDRNA"
0.2471780510962209,0.08403548169092653,-0.2967229999088322,-0.4707074535719888,-0.42382302576163877,-0.38687689176982276,0.1784771342208769,-1.0453137439124294,-0.4939040813866606,0.9724238868262032,0.35075443232945236,-0.45841264941391474,0.10905945284265976,1.472408367822699,0.8551550291796741,-0.01676374810375048,-0.3362168148208385,0.6309894378867172,-0.36872396246897987,-0.7801120831787847,"RNA"
-1.3183300891876835,-0.14679924707830308,0.20275413325885644,0.8767227859462415,0.5505942525051911,-2.011825629815368,0.15426909969726463,-0.37626926670101185,-0.0408887688491804,0.8700036414846379,0.39698754349909715,-0.023502895692994547,0.8418069913989288,-0.5200771179449984,0.604307009663209,2.5879100191610407,-1.4225979695972533,0.09938266923389297,-0.6710040525176618,-0.7047210962719987,"nonDRNA"
-0.939088776134412,-0.06569515318641168,-0.8302553921561363,1.9829463776494802,0.570480319408596,-0.2104304378911396,-0.2814755217277527,-0.08953591932469013,-0.5885639974392685,0.3066922921060327,-0.3889753463848671,0.30907515127006224,0.612212762651298,-0.2113001274605306,1.2573768535767644,-0.8849883371920145,-0.7161826374273678,0.046221992368610416,0.9342074601546487,-0.31405870957319854,"nonDRNA"
-0.793460111921956,-0.9266463037311057,0.7816935376123141,2.3821849671363635,0.5174508076661835,-0.4976688511820188,-1.2417275578310318,0.3064291794330876,1.3519642816391917,-0.2172266552181248,1.7285011451848722,-0.72447508698436,-1.0486816580762455,-1.4871899560661614,0.271284638925833,-1.153724519528858,-1.0640386722079929,0.5488320281858262,-0.9211668856613985,2.043623062784474,"nonDRNA"
0.2168387460519593,-0.0033073886541874274,-0.09806732194441078,-0.20870712922122178,-1.2524091467368341,0.5035621894319029,0.9208568596116473,2.3181139340415666,-0.7204117376554007,0.8975783229227516,-0.8420598358473877,-0.4686458200897011,-0.5650682826291077,1.577276024968367,-0.32123568303547184,-0.6575961829069927,-0.8178636322093965,-0.28240764643495336,-0.8169323718515082,-0.17698418792449658,"nonDRNA"
-1.1453960504353915,0.8888376441566188,-0.5407856899794072,0.12815043065833606,0.9019147677986742,-1.6096918512081366,0.009020892555592372,3.041774286943713,0.5000250371657212,-0.14238109131467322,-0.6016476577652339,3.8395190344163552,-0.38432388978522797,-1.4871899560661614,-1.4889764635431537,0.04938669677916492,-0.7536440565575887,-0.5772077635969741,-0.723121309422607,0.583779407225799,"nonDRNA"
-1.5155355719753847,0.8576437618905065,-0.9097176633419047,0.5523414319881492,1.6045557983856396,-0.2268440615077613,-1.8711364554449461,0.8662419052630489,0.4560757904270105,-0.42600638610669855,0.4339740324348132,0.8105005143835935,-0.9754069042206186,1.5015382725853845,-0.7580572342624196,-0.4715480566737937,-0.18101950699563635,0.7566419468410209,1.0592888767265172,0.14514093794995295,"nonDRNA"
2.7107296206902713,-0.059456376733189265,0.10626423253328024,-1.0404541906522282,-0.2647344905344011,1.4227251119627162,-0.37830765982220094,-0.8314015641237448,-1.5081174676646014,1.0748441321677678,-1.1379517473331155,-0.9291385005000871,0.0015898138544070872,-0.007390794121731123,0.7600057803975668,-0.8725851287764678,0.04374900778569083,0.5295008729620868,-0.8482027259944753,-1.7327800086372627,"nonDRNA"
0.5445032405299858,-0.427544187473312,0.34465104609058617,-1.5228674862822122,0.09321471372688302,0.49535537762359155,-0.5800412808523016,-0.5992840924381511,-0.6325132441779792,-0.4969127098047047,-0.17630303500450006,0.5546712474889346,0.17256423951753636,0.9888519487621175,-0.5072092147459548,-0.1945430687265857,0.39160504256631645,-0.4805519874782787,1.1739468419173964,2.461700353813014,"nonDRNA"
1.3120876581498069,0.20881101075537492,-1.7327197577659375,-1.639312074882553,-2.0809952677120296,0.3968736359238622,6.359595282583161,-1.3548037061598879,-1.3796504387360622,-1.5683860456856886,-0.019110457027707254,-0.3407311866423717,1.7211040376664521,0.2780822725525882,-0.1914867074235073,3.125382383834728,0.7715708651728458,-1.1861391531447543,-0.9524372398043656,-0.5813540267881669,"nonDRNA"
-1.2667532706124385,-0.3402013171281982,0.5660102301080844,-1.4022641623747163,1.8100451563874878,2.9573989201168414,0.033228927079204294,0.7069456011650925,0.4966443258781282,-0.9775000148689696,-0.4629483242562991,-0.6630760629296418,-0.06679995641084498,-1.3357144513001962,-0.8142817903609377,-0.6451929744914464,0.8571969660419229,1.8585177945941467,0.1524486065804715,-0.9103328787450516,"nonDRNA"
-0.07441858237295339,-0.7394830101344331,0.9462939564971201,-7.703638634701622E-4,-0.1520467780817746,0.06860116359142861,0.0816449961264285,0.7934207376754115,-1.4405032419127386,-0.3551000624086924,-1.0917186361634705,-0.8728560617832622,0.587787844699422,-0.3977315179417188,0.37940878526913685,0.40907974083001675,0.3113305730015566,1.0079469647496284,0.5693866618200328,0.28906918568108986,"nonDRNA"
-0.4172527293731107,-0.8829748685585487,1.2584671647269259,-0.9156921314375774,-0.43708040369724194,-0.12015550799972054,-1.0238552471185232,0.8525879363403672,0.11462395038010384,-1.3202139127426664,-0.5276746798938019,2.4273414811578373,-0.6676529380269853,0.07417293921378847,-1.4543767367132965,0.5496494362062122,1.4030633590822887,0.42801230803745677,0.7153149811538791,0.7140002027920654,"nonDRNA"
-1.096853162364573,0.27119877528759906,1.7295649153282688,-0.37505654150742324,0.623509831151008,-0.4771518216612418,2.010218413174191,0.9845763025929598,0.8685225675133733,0.7794011167594083,0.008629409674079543,-0.14118435846453764,-0.25731431643547475,0.3596460058881078,0.04638641453176112,-1.2033373531910445,-1.128258247859801,-1.756408232245056,-0.8273558232324972,1.0909551373259954,"nonDRNA"
0.674962252220311,-0.8018707746666572,-1.0516145761736346,0.751960726731591,-0.9938902769925732,0.11373862853713831,-1.3950451098139085,1.1666292215620528,-0.7237924489429939,0.3066922921060327,0.15657536541694356,-0.5965604535370306,-0.7360427082922372,1.6297098535412011,0.4010336145377979,-0.14906463786958127,0.3380887295231435,0.14287776848730577,-1.3276814895199707,0.22738565093917382,"nonDRNA"
-0.6326617951873689,-0.2279033409701945,-0.00157742121883459,-0.4457550417290588,0.8952860788308722,4.767000923849381,-0.668804074105546,0.03334980097944758,-0.9198737036233958,-0.34328234179235756,1.2384301667866358,0.5597878328268276,-1.0975314939799967,-0.2054741465079936,-0.14391208303245384,0.02458027994807146,-0.5342271730805787,-1.4036146494118187,-0.16025493484919923,-0.41686460080972493,"nonDRNA"
-2.1405252558871757,-0.07193392963963398,1.4855022252576937,0.07408687166532031,-1.6567591737727294,-0.23094746741191696,0.3398640310449576,-0.02126607471128002,1.649466874947388,1.819360530996833,-0.9437726804206066,-0.008153139679314882,-1.7032694591865123,1.0296338154298774,-1.0564798781699383,-0.3309783612975983,-1.4654110200317916,3.235862604285554,-1.3276814895199707,0.6111943115555394,"nonDRNA"
-0.5568135325767145,0.5269886098697184,-0.762144873996906,-0.5164535419506943,-1.2789239026080406,-0.4976688511820188,0.6303604453283025,-0.9269793465825187,-0.35191420730774886,0.08609484060112481,-0.7773334802098847,-0.9189053298243007,3.4992380645629977,1.0005039106671916,1.2790016828454254,-0.03330135932447933,-0.4432494409071844,-0.5772077635969741,0.6944680783919011,0.7140002027920654,"nonDRNA"
0.3776370627865462,-0.5835135988038725,-0.9835040580144042,0.3277697254017774,0.3649909614067472,0.3599429827864628,-0.08781124553885604,-0.6311433532577425,-0.3755791863209009,0.015188516903117944,1.1089774555116296,0.43187319937949814,-0.4820235615927306,0.5752073011319815,-0.3298856147429364,0.5992622698683987,-0.7161826374273678,-0.04560099494414985,-0.754391663565574,0.823659820111027,"nonDRNA"
0.8843034570257167,-0.6770952456022089,3.2563756973976807,0.7602781973459009,-1.225894390865628,-0.38277348586566706,0.08971434096763271,1.17118054453628,-1.099051401865832,1.2087782991528906,0.4062341657330264,-0.8677394764453689,-0.5943781841713585,-1.4580600513034758,-0.3169107171817398,-0.087048595791848,-0.3308651835165208,-0.060099361361954255,-1.3276814895199707,-0.8212344396733953,"nonDRNA"
-0.5901867681254023,-0.3464400935814205,0.7589900315592373,0.11151548942971591,0.50419342973058,-0.5715301574568166,1.8649702060325184,0.015144509082538246,0.9192332368272704,-1.2059759467847677,0.36000105456338116,-0.21793313853293525,-0.3354740538814769,0.26643031064751366,-1.242453409880421,0.6571439091409496,-0.7001277435144158,-0.4757191986723441,0.12117825243750437,2.2355273930926565,"nonDRNA"
0.3776370627865462,-0.48369317555231384,1.1052184988686575,-0.22534207044984195,-0.5298820492464639,-0.04219079582076783,1.5583351020667655,1.8857382514899708,0.016583323039902887,-0.8829582499382946,0.4062341657330264,0.18116051782273276,-0.41363379132747896,-0.7880722417617062,-0.6110083952355264,-0.06224217896075491,-0.15426135047404937,0.14771055729324042,-1.077518656376234,-0.5882077528706022,"nonDRNA"
1.5244627934596386,-0.9266463037311057,0.15734712115270288,-0.32931045312871776,-1.451269815770881,-0.28429174416593733,0.16233844453846885,0.9254091039280041,2.207284237400255,-0.9302291324036321,-1.4338436588188435,0.037896128361723645,-1.9621735894763943,-1.1842389465342307,1.02815366332896,-0.16560224909031013,0.21500120952384505,-0.13742398225691055,-1.3276814895199707,0.09716485537290709,"RNA"
-0.58411890711655,0.2524824459279318,-0.563489196032484,-0.3334691884358727,0.63013852011881,-0.3745666740573564,0.8320940663584032,-0.32165339101028384,0.28365951475976064,-0.10692792946567013,-0.4629483242562991,0.1402278351195873,-0.42828874209860424,-0.08895452745725096,-0.3385355464504005,1.128465828931721,0.6591866077821822,0.36518605356030487,-0.4521115735168922,0.09031112929047215,"nonDRNA"
-0.6265939341785164,0.29615388110048874,1.5365851138771163,-0.23365954106415182,0.8356278781206582,-2.0405494711444554,-0.0958805903800599,-0.06677930445355355,0.9192332368272704,0.18063660553179922,-0.17630303500450006,0.513738564785789,0.25560896055391347,0.11495480588154851,0.4010336145377979,0.3346604903367371,-0.8392701574266658,-1.1378112650854062,0.4547286966291534,0.30963036392839505,"nonDRNA"
1.0936446618311224,-0.9266463037311057,-1.4716294381555548,1.2884375813545899,-0.07250251046815606,0.9672470566014646,1.162937204847768,-2.174041841520807,-0.7846452521196704,-1.2059759467847677,1.2661700334884225,-1.7273258132114229,1.667369218172325,-1.7260551751201836,1.3352262389439429,-1.9764706777601175,-0.1167999313438285,3.8834563042808123,0.2358362176283838,-0.6567450136949532,"nonDRNA"
-1.2182103825416197,-0.37763397584753267,0.6568242543203915,0.5273890201452192,1.3327795507057754,1.4227251119627162,-0.45093176339303725,0.4293148997372253,0.7299134047220547,-1.4935404817822373,-0.3057557462795061,-0.30491508927711947,1.3645002355690676,-0.7938982227142433,1.0670783560125496,-0.40953201459606037,-0.25594234525607856,-0.9686636568776897,-1.0254013994712887,-0.3894496964799845,"nonDRNA"
1.4698520443799676,-0.9266463037311057,0.02680196134751176,-0.8325174252944767,-1.259037835704636,0.7908006027227819,-0.2814755217277527,-0.38992323562369396,-0.8928280133226507,0.7794011167594083,0.9702781220026948,-1.4817297169925503,0.5096281072534203,-0.4443393655620156,0.6259318389318698,-0.3599191809338738,-0.17031624438700146,0.41351394161965277,1.7472366678717932,-0.5196704920462513,"nonDRNA"
-0.7631208068776941,0.03412527006514713,-0.6997102323509446,-0.5289297478721591,0.6699106539256191,-1.0393184305305339,1.6551672401612139,-0.6447973221804242,0.11800466166769691,-1.3477885941807801,-0.07459019043128126,0.25790929789113015,0.5145130908437954,0.6800749582776496,0.7600057803975668,2.3977274901226595,2.01850095907878,-1.1474768426972761,-0.2540659972781006,-1.677950199977782,"nonDRNA"
0.4989942829635931,-0.2965298819556412,-1.0856698352532497,0.2944998429445371,-0.33765006918021856,0.8154210381477145,0.025159582238000442,1.453362568938375,0.5541164177672114,0.5194112632000519,-0.3519888574491513,0.2937253952563826,-0.8972471667746165,0.3771239487457193,-1.2251535464654923,-0.6534617801018107,0.4825827747397108,-0.7898504710581035,-1.3276814895199707,-0.13586183142988598,"nonDRNA"
-0.25342048213409746,-0.4961707284587587,1.519557484337308,1.2426914929758848,-0.2779918684700043,0.6389745842690318,-1.3143516614018682,0.31098050240731484,-0.18964006550327853,-1.4029379570570073,-0.2965091240455773,0.007196616334364325,-1.0242567401243698,-0.5550330036602212,1.339551204797675,-0.8849883371920145,-0.3469200774294729,1.6120455654914738,-0.6084633442317277,0.15884839011482313,"RNA"
-0.4566938259306509,0.907553973516286,-1.278649636704402,-1.2068036029384295,1.465353330061807,-0.20222362608282893,0.6626378246931186,-1.1773021101650218,-0.7812645408320772,2.122682026816083,-0.4629483242562991,-0.5044619174549533,0.39238850108441714,0.6451190725624271,0.2064101511198509,0.35119810155746595,-0.9141929956871082,0.2636974886356749,2.1641747231113544,-0.3346198878205037,"nonDRNA"
0.3381959662290057,-0.7332442336812106,-0.557813319519215,-0.8533111018302517,0.0865860247590816,-1.0229048069139122,-0.13622731458608026,0.9845763025929598,-1.0145336196760035,0.7872795971702977,-0.7865801024438137,-0.5351614294823124,-0.11564979231459607,3.2143766726313,-0.11363732205632864,0.330526087531555,0.5253958251742493,0.3313565319187618,0.6006570159629999,-1.1502132916302799,"nonDRNA"
0.7144033487778509,0.5706600450422752,-0.29104712339556316,-1.1568987792525691,-0.5829115609888762,-0.2145338437952953,0.5415976520750583,-1.4230735507732977,-1.3458433258601308,-0.3944924644631402,-0.8235665913795297,-0.5812106975233509,3.4796981302014975,-1.1143271751037853,2.0315457413948206,0.7439663680497759,0.2738691538713357,-0.20025023673406242,0.8612433004877257,-1.17762819596002,"DNA"
-0.27769192616950683,0.46460084533749413,-0.6713308497845989,-0.08810380531372583,-0.5630254940854716,-1.2280751021216831,0.41248813461579376,-0.3580639748041025,-0.7204117376554007,1.661790922779042,-0.2687692573437901,-0.6477263069159623,0.5487079759764214,1.1752833392433057,-0.12228725376379276,1.4302772337100227,-0.0365254617790686,0.1815400789347839,-0.2644894486590896,-0.8555030700855708,"nonDRNA"
-0.7479511543555633,-0.06569515318641168,-1.097021588279788,0.08656307758678551,-0.7420000962161138,0.15887609348284767,-1.1287567300541756,3.9565902047634065,1.0443195544682162,-0.8672012891165154,-0.5184280576598729,0.23744295653955744,-0.804432478557489,1.8452711487850748,0.7340559852751737,-1.2694877980739598,-0.47535922873308856,-1.166807997921015,0.11075480105651533,-0.005641035863619244,"RNA"
-0.4111848683642582,0.876360091250174,-1.1708079829522875,-0.10058001123519103,-1.073434544606192,0.3886668241155508,0.727192583422751,0.5567519430155906,-1.1869498953432536,-0.662360798433386,-0.7218537468063108,2.493857090550449,-0.6432280200751098,-1.0385894227208026,0.5394325218572266,0.19409079496054207,1.0284491677800771,0.3458548983365658,0.3504941828192632,0.2205319248567389,"nonDRNA"
-0.8784101660458886,-0.35267887003464293,1.5252333608505773,-0.09226254062088078,2.6253738994270805,-0.20632703198698427,0.35600272072736533,-0.6265920302835148,0.43579152270145183,-1.0365886179506414,-0.08383681266521047,0.9537649038446026,0.10417446925228474,0.7907685963758553,0.1501855950213329,-0.5004888763100689,-1.7008827974217535,-0.2679092800171489,1.069712328107506,0.008066416301250955,"nonDRNA"
1.0420678432558774,1.2943581136160762,0.40708568773654746,-1.1319463674096388,-2.564889562361544,0.8523516912851132,1.6390285504788056,-1.4367275196959797,-1.2545641210951162,1.2481707012073384,-1.1102118806313286,-1.097985816650562,0.7147974180491756,-0.321993765558736,1.3482011365051398,0.01631147433770722,-1.2406425052504644,1.2012585169870191,0.7361618839158572,-1.1227983873005394,"nonDRNA"
1.8308897744066823,-0.5523197165377605,-0.44429578925383106,0.4816429317665137,1.0278598581869036,-2.0528596888569215,0.07357565128522464,-1.1454428493454307,1.2032129849850939,0.22002900758624772,1.691514656249156,-0.5709775268475648,-0.609033134942484,-0.7589423369990205,-0.9397058001191703,0.39254212960928825,-0.6733695869928292,0.9837830207199543,0.5589632104390437,-1.3832399784330731,"nonDRNA"
2.0766381452652016,-0.30900743486208604,0.7362865255061605,0.7062146383528851,0.04681389095227219,0.3927702300197061,-0.2814755217277527,-1.8417952644022122,-0.7237924489429939,0.6927378322396226,-0.3889753463848671,-1.6045277651019865,-0.20846448053172367,-0.4385133846094786,0.9546292438155134,-0.5583705155826201,-0.823215263513714,-1.2441326188159714,0.7257384325348681,1.1731998503152166,"nonDRNA"
0.6901319047424416,-0.7706768924005452,-1.15378035341248,1.7833270829060393,0.6433958980544129,0.667698425598119,-0.12008862490367218,-1.5869211778454815,-1.2816098113958612,2.193588350514089,-1.2674044586081215,-1.5226623996956958,2.1070177413060867,-1.050241384625877,1.8888218682216593,-1.3852510766190615,-1.3637300252497626,0.4956713513205433,-0.6605806011366727,-0.718428548436869,"RNA"
